"id_ride","code","date_reservation","date_expiration","price_total","date_pickup","date_pickup_local","id_rider","id_driver","amount_riders","default_pickup_latitude","default_pickup_longitude","default_dropoff_latitude","default_dropoff_longitude","default_distance_p_to_d","default_duration_p_to_d"
869836,"canceled_by_rider","2024-02-23 03:23:26.981483","2024-02-29 12:30:30.511021",24.77,"2024-03-01 12:30:00.000000","2024-03-01 07:30:00.000000",474442,NULL,2,33.684295,-84.50976,33.576794,-84.393784,12.83,1800
869837,"canceled_by_rider","2024-02-23 03:23:31.762759","2024-02-29 12:30:31.737844",24.89,"2024-03-01 21:30:00.000000","2024-03-01 16:30:00.000000",474442,NULL,2,33.576794,-84.393784,33.684295,-84.50976,12.91,1920
869838,"canceled_by_rider","2024-02-23 03:23:34.561058","2024-02-27 11:45:00.000000",24.71,"2024-02-29 17:45:00.000000","2024-02-29 12:45:00.000000",415008,475658,1,33.704995,-84.117704,33.786723,-84.278667,12.8,1800
869839,"canceled_by_rider","2024-02-23 03:23:34.825984","2024-02-29 12:30:32.295105",24.77,"2024-03-01 20:30:00.000000","2024-03-01 15:30:00.000000",474442,NULL,2,33.684295,-84.50976,33.576794,-84.393784,12.83,1800
869840,"canceled_by_rider","2024-02-23 03:23:38.519552","2024-02-25 12:43:15.416438",24.71,"2024-02-27 18:43:00.000000","2024-02-27 13:43:00.000000",471578,NULL,1,33.876873,-84.470219,33.792638,-84.320916,12.8,1920
869841,"canceled_by_rider","2024-02-23 03:23:40.003604","2024-02-27 14:15:00.000000",24.7,"2024-02-29 20:15:00.000000","2024-02-29 15:15:00.000000",415008,475658,1,33.786723,-84.278667,33.704995,-84.117704,12.79,1800
869842,"canceled_by_rider","2024-02-23 03:23:42.356624","2024-02-25 12:43:16.060610",24.73,"2024-02-27 21:15:00.000000","2024-02-27 16:15:00.000000",471578,NULL,1,33.792638,-84.320916,33.876873,-84.470219,12.81,2100
869843,"canceled_by_rider","2024-02-23 03:23:44.555216","2024-02-25 10:34:30.983545",24.65,"2024-02-27 16:34:00.000000","2024-02-27 11:34:00.000000",413915,NULL,1,33.73481,-84.39889,33.797986,-84.217001,12.76,2460
869844,"canceled_by_rider","2024-02-23 03:23:48.138565","2024-02-25 10:34:31.972443",24.92,"2024-02-27 19:15:00.000000","2024-02-27 14:15:00.000000",413915,NULL,1,33.797986,-84.217001,33.73481,-84.39889,12.93,2460
869845,"canceled_by_rider","2024-02-23 03:23:51.372568","2024-02-29 13:15:31.331148",24.77,"2024-03-01 13:15:00.000000","2024-03-01 08:15:00.000000",473635,NULL,2,33.692888,-84.624738,33.658264,-84.448136,12.83,1800
869846,"canceled_by_rider","2024-02-23 03:23:52.588690","2024-02-29 13:15:32.020066",24.75,"2024-03-01 14:05:00.000000","2024-03-01 09:05:00.000000",473635,NULL,2,33.658264,-84.448136,33.692888,-84.624738,12.82,1800
869847,"canceled_by_rider","2024-02-23 03:23:57.188893","2024-02-29 13:15:32.592644",24.77,"2024-03-01 20:15:00.000000","2024-03-01 15:15:00.000000",473635,NULL,2,33.692888,-84.624738,33.658264,-84.448136,12.83,1800
869848,"canceled_by_rider","2024-02-23 03:23:57.490210","2024-02-29 13:15:33.192985",24.75,"2024-03-01 21:05:00.000000","2024-03-01 16:05:00.000000",473635,NULL,2,33.658264,-84.448136,33.692888,-84.624738,12.82,1800
869849,"canceled_by_rider","2024-02-23 03:24:02.127303","2024-02-25 07:17:09.436261",25.06,"2024-02-27 16:00:00.000000","2024-02-27 11:00:00.000000",408361,NULL,1,33.751835,-84.382027,33.807685,-84.191682,13.02,2400
869850,"canceled_by_rider","2024-02-23 03:24:05.804140","2024-02-25 07:17:08.755441",24.67,"2024-02-27 13:17:00.000000","2024-02-27 08:17:00.000000",408361,NULL,1,33.807685,-84.191682,33.751835,-84.382027,12.77,2580
869851,"completed","2024-02-23 03:28:44.205821","2024-02-26 14:06:00.000000",24.51,"2024-02-28 20:06:00.000000","2024-02-28 15:06:00.000000",477287,467598,2,33.61634,-84.48448,33.751794,-84.382062,12.67,2040
869852,"canceled_by_rider","2024-02-23 03:28:44.212773","2024-02-26 16:50:00.000000",24.26,"2024-02-28 22:50:00.000000","2024-02-28 17:50:00.000000",477287,467598,2,33.751794,-84.382062,33.61634,-84.48448,12.51,2100
869853,"canceled_by_rider","2024-02-23 03:28:47.386498","2024-02-25 09:30:23.797873",24.55,"2024-02-27 18:00:00.000000","2024-02-27 13:00:00.000000",475240,NULL,1,33.650505,-84.449887,33.691513,-84.626373,12.69,1800
869854,"canceled_by_rider","2024-02-23 03:28:47.770054","2024-02-25 09:30:23.161732",24.39,"2024-02-27 15:30:00.000000","2024-02-27 10:30:00.000000",475240,NULL,1,33.691513,-84.626373,33.650505,-84.449887,12.59,1800
869855,"canceled_by_rider","2024-02-23 03:28:50.818450","2024-02-26 08:45:57.952021",25.84,"2024-02-28 17:15:00.000000","2024-02-28 12:15:00.000000",399643,NULL,1,33.82555,-84.03116,33.96044,-84.14318,13.52,1800
869856,"canceled_by_rider","2024-02-23 03:28:51.469403","2024-02-26 08:45:57.183617",24.6,"2024-02-28 14:45:00.000000","2024-02-28 09:45:00.000000",399643,NULL,1,33.940441,-84.137676,33.82555,-84.03116,12.72,1800
869857,"canceled_by_rider","2024-02-23 03:28:54.296741","2024-02-26 12:30:00.000000",24.61,"2024-02-28 18:30:00.000000","2024-02-28 13:30:00.000000",421533,477003,2,33.94874,-84.074928,34.068347,-83.987182,12.73,1800
869858,"canceled_by_rider","2024-02-23 03:28:54.652685","2024-02-26 08:45:58.683065",11.59,"2024-02-28 18:15:00.000000","2024-02-28 13:15:00.000000",399643,NULL,1,33.96044,-84.14318,33.940441,-84.137676,1.75,1800
869859,"canceled_by_rider","2024-02-23 03:28:57.639066","2024-02-26 15:00:00.000000",24.25,"2024-02-28 21:00:00.000000","2024-02-28 16:00:00.000000",421533,477003,2,34.068347,-83.987182,33.94874,-84.074928,12.5,1800
869860,"canceled_by_rider","2024-02-23 03:28:58.159411","2024-02-24 07:15:34.105020",24.58,"2024-02-26 13:15:00.000000","2024-02-26 08:15:00.000000",477289,NULL,2,33.594121,-84.553312,33.620814,-84.355637,12.71,1800
869861,"canceled_by_rider","2024-02-23 03:29:01.745821","2024-02-24 09:00:00.000000",24.63,"2024-02-26 15:00:00.000000","2024-02-26 10:00:00.000000",477290,467598,1,33.603794,-84.474014,33.751637,-84.38311,12.74,2340
869862,"canceled_by_rider","2024-02-23 03:29:01.892113","2024-02-24 07:15:34.729812",25.2,"2024-02-26 15:45:00.000000","2024-02-26 10:45:00.000000",477289,NULL,2,33.620814,-84.355637,33.594121,-84.553312,13.11,1800
869863,"canceled_by_rider","2024-02-23 03:29:05.139608","2024-02-24 11:39:00.000000",24.71,"2024-02-26 17:39:00.000000","2024-02-26 12:39:00.000000",477290,467598,1,33.751637,-84.38311,33.603794,-84.474014,12.8,2400
869864,"completed","2024-02-23 05:13:19.425761","2024-02-26 10:30:00.000000",22.27,"2024-02-28 16:30:00.000000","2024-02-28 11:30:00.000000",449106,477000,1,33.721775,-84.276855,33.824128,-84.177473,11.23,1800
869865,"completed","2024-02-23 05:13:19.427701","2024-02-26 08:00:00.000000",22.31,"2024-02-28 14:00:00.000000","2024-02-28 09:00:00.000000",449106,477000,1,33.824128,-84.177473,33.721775,-84.276855,11.26,1800
869866,"canceled_by_rider","2024-02-23 05:13:22.217414","2024-02-26 09:28:00.000000",29.41,"2024-02-29 15:28:00.000000","2024-02-29 10:28:00.000000",403100,477003,1,33.956646,-84.250051,33.967514,-84.011184,15.81,1920
869867,"completed","2024-02-23 05:13:22.912076","2024-02-26 07:09:00.000000",210.76,"2024-02-28 13:09:00.000000","2024-02-28 08:09:00.000000",451568,467781,2,34.062397,-83.920036,33.471437,-81.987426,132.06,10260
869868,"canceled_by_rider","2024-02-23 05:13:24.991657","2024-02-26 12:00:00.000000",29.71,"2024-02-29 18:00:00.000000","2024-02-29 13:00:00.000000",403100,477003,1,33.967514,-84.011184,33.956646,-84.250051,16,3660
869869,"canceled_by_rider","2024-02-23 05:13:26.248195","2024-02-26 13:30:38.630373",19.9,"2024-02-28 19:30:00.000000","2024-02-28 14:30:00.000000",410807,NULL,1,33.782131,-84.382156,33.907782,-84.355449,9.71,1800
869870,"canceled_by_rider","2024-02-23 05:13:27.821784","2024-02-26 13:30:39.293216",20.39,"2024-02-28 22:00:00.000000","2024-02-28 17:00:00.000000",410807,NULL,1,33.907782,-84.355449,33.782131,-84.382156,10.03,1800
869871,"canceled_by_rider","2024-02-23 05:13:30.627095","2024-02-26 09:01:17.894163",22.95,"2024-02-28 15:00:00.000000","2024-02-28 10:00:00.000000",477291,NULL,1,33.818946,-84.174412,33.69366,-84.095913,11.67,1800
869872,"canceled_by_rider","2024-02-23 05:13:30.669004","2024-02-26 09:01:18.622036",22.76,"2024-02-28 17:30:00.000000","2024-02-28 12:30:00.000000",477291,NULL,1,33.69366,-84.095913,33.818946,-84.174412,11.55,1800
869873,"canceled_by_rider","2024-02-23 05:13:33.840438","2024-02-26 08:58:42.808982",41.69,"2024-02-28 18:00:00.000000","2024-02-28 13:00:00.000000",448852,NULL,1,33.811077,-84.39164,33.541489,-84.56881,23.68,3720
869874,"canceled_by_rider","2024-02-23 05:13:34.390187","2024-02-26 08:58:42.127829",41.77,"2024-02-28 14:58:00.000000","2024-02-28 09:58:00.000000",448852,NULL,1,33.541489,-84.56881,33.811077,-84.39164,23.73,3720
869875,"canceled_by_rider","2024-02-23 05:13:36.796215","2024-02-26 07:09:00.000000",49.98,"2024-02-28 13:09:00.000000","2024-02-28 08:09:00.000000",476057,475660,2,33.793958,-83.709558,34.027841,-84.040831,28.99,3060
869876,"canceled_by_rider","2024-02-23 05:13:37.314579","2024-02-26 08:12:00.000000",39.37,"2024-02-28 14:12:00.000000","2024-02-28 09:12:00.000000",476057,475660,2,34.027841,-84.040831,33.783239,-83.853717,22.19,2580
869877,"canceled_by_rider","2024-02-23 05:13:40.189361","2024-02-26 18:54:00.000000",27.36,"2024-02-29 00:54:00.000000","2024-02-28 19:54:00.000000",407254,475301,1,33.67226,-84.465096,33.846821,-84.489588,14.49,2160
869878,"canceled_by_rider","2024-02-23 05:13:40.342020","2024-02-26 12:14:00.000000",19.85,"2024-02-28 18:14:00.000000","2024-02-28 13:14:00.000000",476057,475660,2,33.783239,-83.853717,33.793958,-83.709558,9.68,1800
869879,"canceled_by_rider","2024-02-23 05:13:42.840461","2024-02-26 20:30:00.000000",26.21,"2024-02-29 02:30:00.000000","2024-02-28 21:30:00.000000",407254,475301,1,33.846821,-84.489588,33.682526,-84.442238,13.76,2220
869880,"canceled_by_rider","2024-02-23 05:13:42.964028","2024-02-26 21:30:00.000000",11.68,"2024-02-29 03:30:00.000000","2024-02-28 22:30:00.000000",407254,475301,1,33.682526,-84.442238,33.67226,-84.465096,1.94,1800
869881,"completed","2024-02-23 05:13:45.874279","2024-02-26 09:06:00.000000",61.6,"2024-02-28 15:06:00.000000","2024-02-28 10:06:00.000000",390234,475386,1,33.607733,-84.47131,34.06728,-84.324516,36.44,5040
869882,"completed","2024-02-23 05:13:48.418972","2024-02-26 12:30:00.000000",60.74,"2024-02-28 18:30:00.000000","2024-02-28 13:30:00.000000",390234,475386,1,34.06728,-84.324516,33.607733,-84.47131,35.89,4020
869883,"canceled_by_rider","2024-02-23 05:13:49.227161","2024-02-26 08:18:00.980631",61.01,"2024-02-28 14:18:00.000000","2024-02-28 09:18:00.000000",452480,NULL,3,33.671242,-84.097808,33.831171,-84.33357,20.9,2520
869884,"dropped_off","2024-02-23 05:13:50.297744","2024-02-26 08:28:00.000000",22.41,"2024-02-28 14:28:00.000000","2024-02-28 09:28:00.000000",477293,473737,2,33.784589,-84.202404,33.753751,-84.382075,11.32,1920
869885,"canceled_by_rider","2024-02-23 05:13:51.369030","2024-02-26 08:18:01.838440",61.92,"2024-02-28 17:00:00.000000","2024-02-28 12:00:00.000000",452480,NULL,3,33.831171,-84.33357,33.671242,-84.097808,21.24,2640
869886,"completed","2024-02-23 05:13:52.432656","2024-02-26 07:04:00.000000",30.63,"2024-02-28 13:04:00.000000","2024-02-28 08:04:00.000000",449516,462399,1,33.695728,-84.345184,33.859844,-84.18885,16.59,3360
869887,"rider_no_show","2024-02-23 05:13:53.827208","2024-02-26 11:00:00.000000",22.39,"2024-02-28 17:00:32.000000","2024-02-28 12:00:32.000000",477293,473737,2,33.753751,-84.382075,33.784589,-84.202404,11.31,1920
869888,"completed","2024-02-23 05:13:55.707061","2024-02-26 10:00:00.000000",30.48,"2024-02-28 16:00:00.000000","2024-02-28 11:00:00.000000",449516,462399,1,33.859844,-84.18885,33.695728,-84.345184,16.49,3300
869889,"canceled_by_rider","2024-02-23 05:13:56.865330","2024-02-26 08:48:37.153306",31.91,"2024-02-28 14:48:00.000000","2024-02-28 09:48:00.000000",477294,NULL,1,33.734145,-84.532904,33.857405,-84.342431,17.41,2520
869890,"canceled_by_rider","2024-02-23 05:14:00.331361","2024-02-26 08:48:37.768019",31.92,"2024-02-28 18:30:00.000000","2024-02-28 13:30:00.000000",477294,NULL,1,33.857405,-84.342431,33.734145,-84.532904,17.42,2460
869891,"canceled_by_rider","2024-02-23 05:14:03.042021","2024-02-26 08:54:00.000000",33.22,"2024-02-28 14:54:00.000000","2024-02-28 09:54:00.000000",430047,475658,1,33.701103,-84.144718,33.681713,-84.414821,18.25,2160
869893,"canceled_by_rider","2024-02-23 05:14:06.658456","2024-02-26 11:30:00.000000",32.44,"2024-02-28 17:30:00.000000","2024-02-28 12:30:00.000000",430047,475658,1,33.681713,-84.414821,33.701103,-84.144718,17.75,2100
869895,"canceled_by_rider","2024-02-23 05:14:09.486868","2024-02-26 07:21:09.883898",20.65,"2024-02-28 13:20:00.000000","2024-02-28 08:20:00.000000",455768,NULL,2,33.75802,-84.405874,33.849365,-84.306424,10.19,2400
869896,"canceled_by_rider","2024-02-23 05:14:09.983919","2024-02-26 07:21:10.828574",20.55,"2024-02-28 17:00:00.000000","2024-02-28 12:00:00.000000",455768,NULL,2,33.849365,-84.306424,33.75802,-84.405874,10.13,1800
869897,"canceled_by_rider","2024-02-23 05:14:12.568118","2024-02-26 08:43:00.000000",44.01,"2024-02-28 14:43:00.000000","2024-02-28 09:43:00.000000",389651,477201,1,33.530743,-84.660957,33.745367,-84.380776,25.17,2820
869898,"canceled_by_rider","2024-02-23 05:14:13.106316","2024-02-26 10:30:00.000000",44.01,"2024-02-28 16:30:00.000000","2024-02-28 11:30:00.000000",389651,477201,1,33.745367,-84.380776,33.530743,-84.660957,25.17,2820
869899,"canceled_by_rider","2024-02-23 05:14:15.657664","2024-02-26 12:50:34.029699",23.41,"2024-02-28 21:20:00.000000","2024-02-28 16:20:00.000000",469634,NULL,1,33.751835,-84.382027,33.604828,-84.41996,11.96,1800
869900,"canceled_by_rider","2024-02-23 05:14:16.144048","2024-02-26 12:50:32.923377",24.14,"2024-02-28 18:50:00.000000","2024-02-28 13:50:00.000000",469634,NULL,1,33.604828,-84.41996,33.751835,-84.382027,12.43,1800
869901,"completed","2024-02-23 05:14:18.659348","2024-02-26 10:00:00.000000",22.83,"2024-02-28 15:26:29.000000","2024-02-28 10:26:29.000000",472734,475658,2,33.751637,-84.38311,33.818458,-84.24088,11.59,1860
869902,"completed","2024-02-23 05:14:18.877258","2024-02-26 07:08:00.000000",22.65,"2024-02-28 13:08:00.000000","2024-02-28 08:08:00.000000",472734,475658,2,33.818458,-84.24088,33.751637,-84.38311,11.47,2220
869903,"completed","2024-02-23 05:14:21.886671","2024-02-26 12:00:00.000000",38.07,"2024-02-28 18:00:00.000000","2024-02-28 13:00:00.000000",455960,474632,2,33.962521,-84.01841,33.782059,-84.249372,21.36,2460
869904,"completed","2024-02-23 05:14:22.473547","2024-02-26 09:16:00.000000",37.93,"2024-02-28 15:16:00.000000","2024-02-28 10:16:00.000000",455960,474632,2,33.782059,-84.249372,33.962521,-84.01841,21.27,2640
869905,"completed","2024-02-23 05:14:24.806922","2024-02-26 07:25:00.000000",27.51,"2024-02-28 13:25:00.000000","2024-02-28 08:25:00.000000",473646,476353,1,33.735644,-84.319307,33.57512,-84.39642,14.59,2040
869906,"completed","2024-02-23 05:14:25.682893","2024-02-26 11:29:00.000000",27.59,"2024-02-28 19:58:23.000000","2024-02-28 14:58:23.000000",473646,476353,1,33.57512,-84.39642,33.735644,-84.319307,14.64,1800
869907,"canceled_by_rider","2024-02-23 05:14:28.339023","2024-02-26 12:14:01.953472",29.9,"2024-02-28 20:45:00.000000","2024-02-28 15:45:00.000000",467608,NULL,1,33.971301,-84.548554,33.851234,-84.730084,16.12,1920
869908,"canceled_by_rider","2024-02-23 05:14:28.541095","2024-02-26 12:14:01.267736",29.88,"2024-02-28 18:14:00.000000","2024-02-28 13:14:00.000000",467608,NULL,1,33.851234,-84.730084,33.971301,-84.548554,16.11,1860
869909,"canceled_by_rider","2024-02-23 05:14:31.423382","2024-02-26 08:15:00.000000",42.39,"2024-02-28 14:15:00.000000","2024-02-28 09:15:00.000000",476611,NULL,2,33.849358,-84.312096,33.998032,-83.975357,24.13,1920
869910,"canceled_by_rider","2024-02-23 05:14:32.225746","2024-02-26 07:27:00.000000",42.18,"2024-02-28 13:27:00.000000","2024-02-28 08:27:00.000000",476611,NULL,2,33.998032,-83.975357,33.849358,-84.312096,23.99,1980
869911,"canceled_by_rider","2024-02-23 05:14:34.160594","2024-02-26 14:55:00.000000",42.18,"2024-02-28 20:55:00.000000","2024-02-28 15:55:00.000000",476611,NULL,2,33.998032,-83.975357,33.849358,-84.312096,23.99,1980
869912,"completed","2024-02-23 05:14:37.047432","2024-02-26 06:10:00.000000",29.12,"2024-02-28 12:10:00.000000","2024-02-28 07:10:00.000000",472493,474548,1,33.69935,-84.15808,33.751794,-84.382062,15.62,1800
869913,"canceled_by_rider","2024-02-23 05:14:37.233845","2024-02-26 15:45:00.000000",42.39,"2024-02-28 21:45:00.000000","2024-02-28 16:45:00.000000",476611,NULL,2,33.849358,-84.312096,33.998032,-83.975357,24.13,1920
869914,"completed","2024-02-23 05:14:39.900995","2024-02-26 09:30:00.000000",29.21,"2024-02-28 15:30:00.000000","2024-02-28 10:30:00.000000",472493,474548,1,33.751794,-84.382062,33.69935,-84.15808,15.68,1800
869915,"canceled_by_rider","2024-02-23 05:14:40.488991","2024-02-26 19:06:23.255285",83.76,"2024-02-28 14:02:00.000000","2024-02-28 09:02:00.000000",476380,395857,1,34.324835,-83.816274,33.793626,-84.321002,50.65,3480
869916,"canceled_by_rider","2024-02-23 05:14:43.286316","2024-02-26 19:06:24.260799",83,"2024-02-28 16:00:00.000000","2024-02-28 11:00:00.000000",476380,NULL,1,33.793626,-84.321002,34.324835,-83.816274,50.16,3780
869917,"completed","2024-02-23 05:14:43.466071","2024-02-26 10:30:00.000000",21.77,"2024-02-28 16:30:00.000000","2024-02-28 11:30:00.000000",402928,475658,1,33.715994,-84.265344,33.62133,-84.371143,10.91,1800
869918,"completed","2024-02-23 05:14:46.323496","2024-02-26 12:45:00.000000",45.12,"2024-02-28 18:45:00.000000","2024-02-28 13:45:00.000000",476660,476669,2,33.723429,-84.081836,33.783062,-83.720187,25.88,3600
869919,"completed","2024-02-23 05:14:46.481894","2024-02-26 11:30:00.000000",22.3,"2024-02-28 17:30:00.000000","2024-02-28 12:30:00.000000",402928,475658,1,33.62133,-84.371143,33.715994,-84.265344,11.25,1800
869920,"completed","2024-02-23 05:14:49.225978","2024-02-26 17:00:00.000000",45.22,"2024-02-28 23:00:00.000000","2024-02-28 18:00:00.000000",476660,476669,2,33.783062,-83.720187,33.723429,-84.081836,25.94,2580
869921,"completed","2024-02-23 05:14:49.507482","2024-02-26 06:10:00.000000",43.33,"2024-02-28 12:10:00.000000","2024-02-28 07:10:00.000000",403266,475386,1,33.598425,-84.431662,33.90604,-84.356361,24.73,3000
869922,"canceled_by_rider","2024-02-23 05:14:52.597316","2024-02-26 08:01:08.470905",21.14,"2024-02-28 14:00:00.000000","2024-02-28 09:00:00.000000",440057,NULL,2,33.73082,-84.165612,33.79689,-84.28524,10.51,1800
869923,"rider_no_show","2024-02-23 05:14:53.524052","2024-02-26 10:00:00.000000",43.36,"2024-02-28 16:00:00.000000","2024-02-28 11:00:00.000000",403266,475386,1,33.90604,-84.356361,33.598425,-84.431662,24.75,3060
869924,"canceled_by_rider","2024-02-23 05:14:56.110407","2024-02-26 07:39:33.556133",26.97,"2024-02-28 13:39:00.000000","2024-02-28 08:39:00.000000",455859,NULL,2,34.01044,-83.906497,33.854208,-84.02048,14.24,2160
869925,"canceled_by_rider","2024-02-23 05:14:56.159807","2024-02-26 08:01:09.141525",21.13,"2024-02-28 15:30:00.000000","2024-02-28 10:30:00.000000",440057,NULL,2,33.79689,-84.28524,33.73082,-84.165612,10.5,1800
869926,"canceled_by_rider","2024-02-23 05:14:59.041183","2024-02-26 07:39:34.176718",26.98,"2024-02-28 16:15:00.000000","2024-02-28 11:15:00.000000",455859,NULL,2,33.854208,-84.02048,34.01044,-83.906497,14.25,1980
869927,"canceled_by_rider","2024-02-23 05:14:59.206573","2024-02-26 07:28:00.000000",29.41,"2024-02-28 13:28:00.000000","2024-02-28 08:28:00.000000",476747,NULL,1,33.985485,-84.030653,33.938501,-84.236525,15.81,1920
869928,"canceled_by_rider","2024-02-23 05:15:02.328454","2024-02-26 14:46:00.000000",29.31,"2024-02-28 20:46:00.000000","2024-02-28 15:46:00.000000",476747,NULL,1,33.938501,-84.236525,33.985485,-84.030653,15.74,2400
869929,"canceled_by_rider","2024-02-23 05:15:02.506534","2024-02-26 07:14:56.107393",32.57,"2024-02-28 13:14:00.000000","2024-02-28 08:14:00.000000",477296,NULL,1,33.737166,-84.382128,33.931713,-84.224524,17.83,2760
869930,"canceled_by_rider","2024-02-23 05:15:04.831852","2024-02-26 07:14:57.083228",32.69,"2024-02-28 16:00:00.000000","2024-02-28 11:00:00.000000",477296,NULL,1,33.931713,-84.224524,33.737166,-84.382128,17.91,2760
869931,"completed","2024-02-23 05:15:06.576100","2024-02-26 07:36:00.000000",23.31,"2024-02-28 13:36:00.000000","2024-02-28 08:36:00.000000",451549,475658,1,33.686519,-84.442359,33.794445,-84.320274,11.9,2340
